"","Moran.dist.class","Moran.local","p.value","Rownumber","run","Comparison.type","Yard.diff","Neighbor.distance","Num.nursery","Mimicry","Constraint","Step","Run"
"2771",22.6827099189963,0.000825423681137199,0.177085570730559,11,191,"equal-or-greater",2,9,1,TRUE,"random",7,185
"2772",24.7477298636626,-3.88500754303367e-05,0.475224767695055,12,191,"equal-or-greater",2,9,1,TRUE,"random",7,185
"2773",26.812749808329,-0.00151979832181185,0.937148158783561,13,191,"equal-or-greater",2,9,1,TRUE,"random",7,185
"2774",28.8777697529953,-0.00139824334889096,0.922261494844338,14,191,"equal-or-greater",2,9,1,TRUE,"random",7,185
"2775",30.9427896976616,-0.00103267340651035,0.853900250028191,15,191,"equal-or-greater",2,9,1,TRUE,"random",7,185
"2776",2.03250997233316,0.00381994921602049,0.0725301639801821,1,192,"equal-or-greater",2,9,1,TRUE,"random",15,186
"2777",4.09753041699947,0.00151604220948488,0.194257839135049,2,192,"equal-or-greater",2,9,1,TRUE,"random",15,186
"2778",6.16255036166579,0.00096130381931997,0.271115268860737,3,192,"equal-or-greater",2,9,1,TRUE,"random",15,186
"2779",8.22757030633211,0.00514402715786047,8.31264868091613e-05,4,192,"equal-or-greater",2,9,1,TRUE,"random",15,186
"2780",10.2925902509984,-0.000439031604315744,0.599824770127495,5,192,"equal-or-greater",2,9,1,TRUE,"random",15,186
"2781",12.3576101956647,0.000617287734157367,0.282004527875557,6,192,"equal-or-greater",2,9,1,TRUE,"random",15,186
"2782",14.4226301403311,-1.81101182869019e-05,0.472272486207801,7,192,"equal-or-greater",2,9,1,TRUE,"random",15,186
"2783",16.4876500849974,0.000372126855395755,0.330151949331044,8,192,"equal-or-greater",2,9,1,TRUE,"random",15,186
"2784",18.5526700296637,0.00131369812140966,0.0951286408787588,9,192,"equal-or-greater",2,9,1,TRUE,"random",15,186
"2785",20.61768997433,0.00315118108358606,0.000501430072653052,10,192,"equal-or-greater",2,9,1,TRUE,"random",15,186
"2786",22.6827099189963,-0.00109449565429939,0.841290876306612,11,192,"equal-or-greater",2,9,1,TRUE,"random",15,186
"2787",24.7477298636626,0.000861387302609295,0.15689341932447,12,192,"equal-or-greater",2,9,1,TRUE,"random",15,186
"2788",26.812749808329,-0.00078414371802655,0.770034033572705,13,192,"equal-or-greater",2,9,1,TRUE,"random",15,186
"2789",28.8777697529953,0.00104093895068151,0.106689404156604,14,192,"equal-or-greater",2,9,1,TRUE,"random",15,186
"2790",30.9427896976616,-7.13274565380469e-05,0.487992117384944,15,192,"equal-or-greater",2,9,1,TRUE,"random",15,186
"2791",2.03250997233316,0.00391358440088288,0.067842172808253,1,193,"equal-or-greater",2,9,1,TRUE,"random",9,187
"2792",4.09753041699947,0.000553525488427545,0.363882296006528,2,193,"equal-or-greater",2,9,1,TRUE,"random",9,187
"2793",6.16255036166579,0.000770943261945895,0.308559440165959,3,193,"equal-or-greater",2,9,1,TRUE,"random",9,187
"2794",8.22757030633211,0.00114971213157553,0.185048184943075,4,193,"equal-or-greater",2,9,1,TRUE,"random",9,187
"2795",10.2925902509984,-0.00134346983662679,0.822173105118021,5,193,"equal-or-greater",2,9,1,TRUE,"random",9,187
"2796",12.3576101956647,-0.00189773509406226,0.926672170435701,6,193,"equal-or-greater",2,9,1,TRUE,"random",9,187
"2797",14.4226301403311,-0.00118527877589424,0.827974763020931,7,193,"equal-or-greater",2,9,1,TRUE,"random",9,187
"2798",16.4876500849974,0.000919511352696634,0.170754988769386,8,193,"equal-or-greater",2,9,1,TRUE,"random",9,187
"2799",18.5526700296637,-0.000150553301161512,0.51943029453828,9,193,"equal-or-greater",2,9,1,TRUE,"random",9,187
"2800",20.61768997433,-0.000299263337544869,0.580720204359711,10,193,"equal-or-greater",2,9,1,TRUE,"random",9,187
"2801",22.6827099189963,8.76477115585633e-05,0.426101119418768,11,193,"equal-or-greater",2,9,1,TRUE,"random",9,187
"2802",24.7477298636626,0.00115667822551051,0.0938589315344212,12,193,"equal-or-greater",2,9,1,TRUE,"random",9,187
"2803",26.812749808329,-0.000177487730364512,0.534096065896487,13,193,"equal-or-greater",2,9,1,TRUE,"random",9,187
"2804",28.8777697529953,-0.0015117755749128,0.938769896373229,14,193,"equal-or-greater",2,9,1,TRUE,"random",9,187
"2805",30.9427896976616,-0.00227103468247574,0.992837062612344,15,193,"equal-or-greater",2,9,1,TRUE,"random",9,187
"2806",2.03250997233316,0.0039855056173379,0.0644144889170953,1,194,"equal-or-greater",2,9,1,TRUE,"random",11,188
"2807",4.09753041699947,0.00183668306680949,0.150665335240331,2,194,"equal-or-greater",2,9,1,TRUE,"random",11,188
"2808",6.16255036166579,0.0038826346192859,0.0110097527862999,3,194,"equal-or-greater",2,9,1,TRUE,"random",11,188
"2809",8.22757030633211,0.00355404105110797,0.0043545824511705,4,194,"equal-or-greater",2,9,1,TRUE,"random",11,188
"2810",10.2925902509984,-0.000115992550012444,0.505311576733551,5,194,"equal-or-greater",2,9,1,TRUE,"random",11,188
"2811",12.3576101956647,0.000108213241335809,0.433947088337808,6,194,"equal-or-greater",2,9,1,TRUE,"random",11,188
"2812",14.4226301403311,0.00118494783360447,0.132105397843135,7,194,"equal-or-greater",2,9,1,TRUE,"random",11,188
"2813",16.4876500849974,0.00138197047474817,0.0832681502847798,8,194,"equal-or-greater",2,9,1,TRUE,"random",11,188
"2814",18.5526700296637,-0.002739584591542,0.992872529295051,9,194,"equal-or-greater",2,9,1,TRUE,"random",11,188
"2815",20.61768997433,0.000692150765149383,0.211850204259015,10,194,"equal-or-greater",2,9,1,TRUE,"random",11,188
"2816",22.6827099189963,-0.00059606490657427,0.691346870294346,11,194,"equal-or-greater",2,9,1,TRUE,"random",11,188
"2817",24.7477298636626,-0.000763045439499887,0.757466095623052,12,194,"equal-or-greater",2,9,1,TRUE,"random",11,188
"2818",26.812749808329,0.000392817989880488,0.298522027656456,13,194,"equal-or-greater",2,9,1,TRUE,"random",11,188
"2819",28.8777697529953,0.000259042095402656,0.348231725530417,14,194,"equal-or-greater",2,9,1,TRUE,"random",11,188
"2820",30.9427896976616,-0.00113545072306433,0.878822065417024,15,194,"equal-or-greater",2,9,1,TRUE,"random",11,188
"2821",2.03250997233316,0.000945371879207293,0.348986225187056,1,195,"equal-or-greater",2,9,1,TRUE,"random",15,189
"2822",4.09753041699947,-0.00152164168743509,0.776529398468051,2,195,"equal-or-greater",2,9,1,TRUE,"random",15,189
"2823",6.16255036166579,0.00332015653070505,0.0246243490630929,3,195,"equal-or-greater",2,9,1,TRUE,"random",15,189
"2824",8.22757030633211,0.00311488178939542,0.0105050003887041,4,195,"equal-or-greater",2,9,1,TRUE,"random",15,189
"2825",10.2925902509984,0.00130382933975896,0.149252106102369,5,195,"equal-or-greater",2,9,1,TRUE,"random",15,189
"2826",12.3576101956647,0.00394957064637673,0.00054885632064817,6,195,"equal-or-greater",2,9,1,TRUE,"random",15,189
"2827",14.4226301403311,0.00199675325677506,0.0341562553883367,7,195,"equal-or-greater",2,9,1,TRUE,"random",15,189
"2828",16.4876500849974,0.00115387112959517,0.120960412079711,8,195,"equal-or-greater",2,9,1,TRUE,"random",15,189
"2829",18.5526700296637,-0.000478928886610721,0.638098112013363,9,195,"equal-or-greater",2,9,1,TRUE,"random",15,189
"2830",20.61768997433,0.0019432221834264,0.0193842133107205,10,195,"equal-or-greater",2,9,1,TRUE,"random",15,189
"2831",22.6827099189963,-0.000170272869526098,0.528886829635583,11,195,"equal-or-greater",2,9,1,TRUE,"random",15,189
"2832",24.7477298636626,9.97482477357825e-05,0.417750642620766,12,195,"equal-or-greater",2,9,1,TRUE,"random",15,189
"2833",26.812749808329,0.000769125740469872,0.175168503285011,13,195,"equal-or-greater",2,9,1,TRUE,"random",15,189
"2834",28.8777697529953,-0.000166938402570173,0.529999847133422,14,195,"equal-or-greater",2,9,1,TRUE,"random",15,189
"2835",30.9427896976616,0.00132959519447656,0.0538220609916907,15,195,"equal-or-greater",2,9,1,TRUE,"random",15,189
"2836",2.03250997233316,0.00447672497751522,0.0444308845289777,1,196,"equal-or-greater",2,9,1,TRUE,"random",9,190
"2837",4.09753041699947,0.00365825734896871,0.0223894065416466,2,196,"equal-or-greater",2,9,1,TRUE,"random",9,190
"2838",6.16255036166579,0.0026328919818407,0.0580827107954896,3,196,"equal-or-greater",2,9,1,TRUE,"random",9,190
"2839",8.22757030633211,0.0023184769199217,0.0413021160370358,4,196,"equal-or-greater",2,9,1,TRUE,"random",9,190
"2840",10.2925902509984,0.00296688033345964,0.0115127955382632,5,196,"equal-or-greater",2,9,1,TRUE,"random",9,190
"2841",12.3576101956647,-0.00387469738784521,0.998839394101201,6,196,"equal-or-greater",2,9,1,TRUE,"random",9,190
"2842",14.4226301403311,0.000714163127561326,0.23984393016533,7,196,"equal-or-greater",2,9,1,TRUE,"random",9,190
"2843",16.4876500849974,-0.000502943262271576,0.647462848165543,8,196,"equal-or-greater",2,9,1,TRUE,"random",9,190
"2844",18.5526700296637,0.00178826428993395,0.040052262355637,9,196,"equal-or-greater",2,9,1,TRUE,"random",9,190
"2845",20.61768997433,0.000232956080448809,0.368769962906369,10,196,"equal-or-greater",2,9,1,TRUE,"random",9,190
"2846",22.6827099189963,0.000154672124730992,0.399922687398944,11,196,"equal-or-greater",2,9,1,TRUE,"random",9,190
"2847",24.7477298636626,-0.00238334018778219,0.991786588858622,12,196,"equal-or-greater",2,9,1,TRUE,"random",9,190
"2848",26.812749808329,-0.00110592293692061,0.861149742311322,13,196,"equal-or-greater",2,9,1,TRUE,"random",9,190
"2849",28.8777697529953,0.00172750751540219,0.0230568478957006,14,196,"equal-or-greater",2,9,1,TRUE,"random",9,190
"2850",30.9427896976616,4.82889519038612e-05,0.43450897235645,15,196,"equal-or-greater",2,9,1,TRUE,"random",9,190
"2851",2.03250997233316,-0.00242788610752927,0.806897635029537,1,197,"equal-or-greater",2,9,1,TRUE,"random",7,191
"2852",4.09753041699947,0.00377067285666573,0.0193761239595767,2,197,"equal-or-greater",2,9,1,TRUE,"random",7,191
"2853",6.16255036166579,0.000189441670009489,0.434319843801081,3,197,"equal-or-greater",2,9,1,TRUE,"random",7,191
"2854",8.22757030633211,0.00123037384102504,0.169990066183617,4,197,"equal-or-greater",2,9,1,TRUE,"random",7,191
"2855",10.2925902509984,-0.00292586906672096,0.982012298936599,5,197,"equal-or-greater",2,9,1,TRUE,"random",7,191
"2856",12.3576101956647,-0.00145707221675472,0.863464865944065,6,197,"equal-or-greater",2,9,1,TRUE,"random",7,191
"2857",14.4226301403311,0.000665432869842415,0.253215121395016,7,197,"equal-or-greater",2,9,1,TRUE,"random",7,191
"2858",16.4876500849974,0.000643493437399661,0.244108246613427,8,197,"equal-or-greater",2,9,1,TRUE,"random",7,191
"2859",18.5526700296637,0.00078954119597296,0.205114084691064,9,197,"equal-or-greater",2,9,1,TRUE,"random",7,191
"2860",20.61768997433,0.000896446876131956,0.156998578180417,10,197,"equal-or-greater",2,9,1,TRUE,"random",7,191
"2861",22.6827099189963,0.0013948294227557,0.0670893175323392,11,197,"equal-or-greater",2,9,1,TRUE,"random",7,191
"2862",24.7477298636626,-0.000195376758453107,0.540698662667965,12,197,"equal-or-greater",2,9,1,TRUE,"random",7,191
"2863",26.812749808329,-0.0018929831363638,0.973393866631077,13,197,"equal-or-greater",2,9,1,TRUE,"random",7,191
"2864",28.8777697529953,-0.000393288857905165,0.626483782314786,14,197,"equal-or-greater",2,9,1,TRUE,"random",7,191
"2865",30.9427896976616,-0.000439776475353212,0.649929133450321,15,197,"equal-or-greater",2,9,1,TRUE,"random",7,191
"2866",2.03250997233316,0.00468317315331123,0.0376810596655701,1,198,"equal-or-greater",2,9,1,TRUE,"random",10,192
"2867",4.09753041699947,-4.13219762525335e-05,0.48791360693655,2,198,"equal-or-greater",2,9,1,TRUE,"random",10,192
"2868",6.16255036166579,0.00104764752925761,0.254910782967095,3,198,"equal-or-greater",2,9,1,TRUE,"random",10,192
"2869",8.22757030633211,0.0013371405218125,0.151292538385843,4,198,"equal-or-greater",2,9,1,TRUE,"random",10,192
"2870",10.2925902509984,0.000109455520969201,0.438849819740566,5,198,"equal-or-greater",2,9,1,TRUE,"random",10,192
"2871",12.3576101956647,-0.00254258107595177,0.975664889604727,6,198,"equal-or-greater",2,9,1,TRUE,"random",10,192
"2872",14.4226301403311,0.00140182464977299,0.095902298252404,7,198,"equal-or-greater",2,9,1,TRUE,"random",10,192
"2873",16.4876500849974,0.0017220073374455,0.044442687245216,8,198,"equal-or-greater",2,9,1,TRUE,"random",10,192
"2874",18.5526700296637,-0.00112270143064795,0.829117919697773,9,198,"equal-or-greater",2,9,1,TRUE,"random",10,192
"2875",20.61768997433,1.38924853508212e-05,0.454885783486211,10,198,"equal-or-greater",2,9,1,TRUE,"random",10,192
"2876",22.6827099189963,-0.000953579747676437,0.804661319409939,11,198,"equal-or-greater",2,9,1,TRUE,"random",10,192
"2877",24.7477298636626,-7.00072312598594e-07,0.459300270290552,12,198,"equal-or-greater",2,9,1,TRUE,"random",10,192
"2878",26.812749808329,0.000287394628591802,0.339025247370384,13,198,"equal-or-greater",2,9,1,TRUE,"random",10,192
"2879",28.8777697529953,-3.56241896273207e-05,0.472818014290465,14,198,"equal-or-greater",2,9,1,TRUE,"random",10,192
"2880",30.9427896976616,-0.0012284227745057,0.898655162897564,15,198,"equal-or-greater",2,9,1,TRUE,"random",10,192
"2881",2.03250997233316,0.00218993115350493,0.197396978043162,1,199,"equal-or-greater",2,9,1,TRUE,"random",10,193
"2882",4.09753041699947,0.00389331527477697,0.0164889240638922,2,199,"equal-or-greater",2,9,1,TRUE,"random",10,193
"2883",6.16255036166579,0.0029805185515978,0.0382718140518456,3,199,"equal-or-greater",2,9,1,TRUE,"random",10,193
"2884",8.22757030633211,0.000156156863455206,0.427559002159693,4,199,"equal-or-greater",2,9,1,TRUE,"random",10,193
"2885",10.2925902509984,0.00248363493790564,0.0277672388652398,5,199,"equal-or-greater",2,9,1,TRUE,"random",10,193
"2886",12.3576101956647,-0.000220169060455419,0.539230461831097,6,199,"equal-or-greater",2,9,1,TRUE,"random",10,193
"2887",14.4226301403311,-0.000543478190766757,0.65086052373488,7,199,"equal-or-greater",2,9,1,TRUE,"random",10,193
"2888",16.4876500849974,-1.15018068157565e-06,0.463917865494937,8,199,"equal-or-greater",2,9,1,TRUE,"random",10,193
"2889",18.5526700296637,-0.000309597498243257,0.577806401440825,9,199,"equal-or-greater",2,9,1,TRUE,"random",10,193
"2890",20.61768997433,0.00114175152006905,0.104695073282289,10,199,"equal-or-greater",2,9,1,TRUE,"random",10,193
"2891",22.6827099189963,0.00163380820887631,0.0411390926588869,11,199,"equal-or-greater",2,9,1,TRUE,"random",10,193
"2892",24.7477298636626,-0.0015529283530923,0.936681124296671,12,199,"equal-or-greater",2,9,1,TRUE,"random",10,193
"2893",26.812749808329,-0.000883340137788721,0.80116679961529,13,199,"equal-or-greater",2,9,1,TRUE,"random",10,193
"2894",28.8777697529953,-0.000306232749674787,0.589963170732001,14,199,"equal-or-greater",2,9,1,TRUE,"random",10,193
"2895",30.9427896976616,-0.000253207991712738,0.569410393075369,15,199,"equal-or-greater",2,9,1,TRUE,"random",10,193
"2896",2.03250997233316,0.00330958936191955,0.10250710551571,1,200,"equal-or-greater",2,9,1,TRUE,"random",12,194
"2897",4.09753041699947,0.00463988034365136,0.00568336214830095,2,200,"equal-or-greater",2,9,1,TRUE,"random",12,194
"2898",6.16255036166579,0.000633252270738701,0.336980891655199,3,200,"equal-or-greater",2,9,1,TRUE,"random",12,194
"2899",8.22757030633211,0.0024921491801845,0.0314019258242964,4,200,"equal-or-greater",2,9,1,TRUE,"random",12,194
"2900",10.2925902509984,0.0012727078408465,0.154670206174744,5,200,"equal-or-greater",2,9,1,TRUE,"random",12,194
"2901",12.3576101956647,0.000173464346337707,0.413339208496249,6,200,"equal-or-greater",2,9,1,TRUE,"random",12,194
"2902",14.4226301403311,0.000501600129540174,0.300890242035756,7,200,"equal-or-greater",2,9,1,TRUE,"random",12,194
"2903",16.4876500849974,-0.00102403208122456,0.806642145794417,8,200,"equal-or-greater",2,9,1,TRUE,"random",12,194
"2904",18.5526700296637,-0.00238651806679535,0.983134699619551,9,200,"equal-or-greater",2,9,1,TRUE,"random",12,194
"2905",20.61768997433,-0.00119765721473681,0.86721707660017,10,200,"equal-or-greater",2,9,1,TRUE,"random",12,194
"2906",22.6827099189963,-0.00178053629724251,0.954305410649531,11,200,"equal-or-greater",2,9,1,TRUE,"random",12,194
"2907",24.7477298636626,-0.00205102286993431,0.979840335129276,12,200,"equal-or-greater",2,9,1,TRUE,"random",12,194
"2908",26.812749808329,0.00015482973495669,0.392676253468873,13,200,"equal-or-greater",2,9,1,TRUE,"random",12,194
"2909",28.8777697529953,0.00033529914546242,0.317955712646912,14,200,"equal-or-greater",2,9,1,TRUE,"random",12,194
"2910",30.9427896976616,0.000738471278072741,0.172906060215561,15,200,"equal-or-greater",2,9,1,TRUE,"random",12,194
"2911",2.03250997233316,0.131706410083342,0,1,201,"equal-or-greater",2,9,1,TRUE,"by-block",18,195
"2912",4.09753041699947,0.125969393229574,0,2,201,"equal-or-greater",2,9,1,TRUE,"by-block",18,195
"2913",6.16255036166579,0.123266140205355,0,3,201,"equal-or-greater",2,9,1,TRUE,"by-block",18,195
"2914",8.22757030633211,0.122699510358928,0,4,201,"equal-or-greater",2,9,1,TRUE,"by-block",18,195
"2915",10.2925902509984,0.120116521760913,0,5,201,"equal-or-greater",2,9,1,TRUE,"by-block",18,195
"2916",12.3576101956647,0.115149026955122,0,6,201,"equal-or-greater",2,9,1,TRUE,"by-block",18,195
"2917",14.4226301403311,0.111835889433472,0,7,201,"equal-or-greater",2,9,1,TRUE,"by-block",18,195
"2918",16.4876500849974,0.108780861990771,0,8,201,"equal-or-greater",2,9,1,TRUE,"by-block",18,195
"2919",18.5526700296637,0.105377213786061,0,9,201,"equal-or-greater",2,9,1,TRUE,"by-block",18,195
"2920",20.61768997433,0.101118068954778,0,10,201,"equal-or-greater",2,9,1,TRUE,"by-block",18,195
"2921",22.6827099189963,0.0920849130171951,0,11,201,"equal-or-greater",2,9,1,TRUE,"by-block",18,195
"2922",24.7477298636626,0.0893091042794957,0,12,201,"equal-or-greater",2,9,1,TRUE,"by-block",18,195
"2923",26.812749808329,0.0847845716209017,0,13,201,"equal-or-greater",2,9,1,TRUE,"by-block",18,195
"2924",28.8777697529953,0.07853587851201,0,14,201,"equal-or-greater",2,9,1,TRUE,"by-block",18,195
"2925",30.9427896976616,0.0740933069932978,0,15,201,"equal-or-greater",2,9,1,TRUE,"by-block",18,195
"2926",2.03250997233316,0.120044943021921,0,1,202,"equal-or-greater",2,9,1,TRUE,"by-block",18,196
"2927",4.09753041699947,0.11826967354542,0,2,202,"equal-or-greater",2,9,1,TRUE,"by-block",18,196
"2928",6.16255036166579,0.113272220025676,0,3,202,"equal-or-greater",2,9,1,TRUE,"by-block",18,196
"2929",8.22757030633211,0.115218851805444,0,4,202,"equal-or-greater",2,9,1,TRUE,"by-block",18,196
"2930",10.2925902509984,0.105153868367919,0,5,202,"equal-or-greater",2,9,1,TRUE,"by-block",18,196
"2931",12.3576101956647,0.103472682097396,0,6,202,"equal-or-greater",2,9,1,TRUE,"by-block",18,196
"2932",14.4226301403311,0.0994158669182156,0,7,202,"equal-or-greater",2,9,1,TRUE,"by-block",18,196
"2933",16.4876500849974,0.0950563001556059,0,8,202,"equal-or-greater",2,9,1,TRUE,"by-block",18,196
"2934",18.5526700296637,0.0931332165775879,0,9,202,"equal-or-greater",2,9,1,TRUE,"by-block",18,196
"2935",20.61768997433,0.0899258409409209,0,10,202,"equal-or-greater",2,9,1,TRUE,"by-block",18,196
"2936",22.6827099189963,0.0837065947379976,0,11,202,"equal-or-greater",2,9,1,TRUE,"by-block",18,196
"2937",24.7477298636626,0.07838666407781,0,12,202,"equal-or-greater",2,9,1,TRUE,"by-block",18,196
"2938",26.812749808329,0.0746308718400478,0,13,202,"equal-or-greater",2,9,1,TRUE,"by-block",18,196
"2939",28.8777697529953,0.0705189769519206,0,14,202,"equal-or-greater",2,9,1,TRUE,"by-block",18,196
"2940",30.9427896976616,0.0629418145623562,0,15,202,"equal-or-greater",2,9,1,TRUE,"by-block",18,196
"2941",2.03250997233316,0.127985869744832,0,1,203,"equal-or-greater",2,9,1,TRUE,"by-block",22,197
"2942",4.09753041699947,0.12122481535074,0,2,203,"equal-or-greater",2,9,1,TRUE,"by-block",22,197
"2943",6.16255036166579,0.121487891685636,0,3,203,"equal-or-greater",2,9,1,TRUE,"by-block",22,197
"2944",8.22757030633211,0.117483968369374,0,4,203,"equal-or-greater",2,9,1,TRUE,"by-block",22,197
"2945",10.2925902509984,0.112290604165836,0,5,203,"equal-or-greater",2,9,1,TRUE,"by-block",22,197
"2946",12.3576101956647,0.107723104338744,0,6,203,"equal-or-greater",2,9,1,TRUE,"by-block",22,197
"2947",14.4226301403311,0.101683505348187,0,7,203,"equal-or-greater",2,9,1,TRUE,"by-block",22,197
"2948",16.4876500849974,0.0975590811478161,0,8,203,"equal-or-greater",2,9,1,TRUE,"by-block",22,197
"2949",18.5526700296637,0.0922436260711193,0,9,203,"equal-or-greater",2,9,1,TRUE,"by-block",22,197
"2950",20.61768997433,0.0873447173710378,0,10,203,"equal-or-greater",2,9,1,TRUE,"by-block",22,197
"2951",22.6827099189963,0.0827331502115818,0,11,203,"equal-or-greater",2,9,1,TRUE,"by-block",22,197
"2952",24.7477298636626,0.0797991972547612,0,12,203,"equal-or-greater",2,9,1,TRUE,"by-block",22,197
"2953",26.812749808329,0.0740056409459339,0,13,203,"equal-or-greater",2,9,1,TRUE,"by-block",22,197
"2954",28.8777697529953,0.0705605806165566,0,14,203,"equal-or-greater",2,9,1,TRUE,"by-block",22,197
"2955",30.9427896976616,0.0659229253453338,0,15,203,"equal-or-greater",2,9,1,TRUE,"by-block",22,197
"2956",2.03250997233316,0.129108217481453,0,1,204,"equal-or-greater",2,9,1,TRUE,"by-block",18,198
"2957",4.09753041699947,0.126446528376771,0,2,204,"equal-or-greater",2,9,1,TRUE,"by-block",18,198
"2958",6.16255036166579,0.125310762980145,0,3,204,"equal-or-greater",2,9,1,TRUE,"by-block",18,198
"2959",8.22757030633211,0.120812842038789,0,4,204,"equal-or-greater",2,9,1,TRUE,"by-block",18,198
"2960",10.2925902509984,0.113727235262842,0,5,204,"equal-or-greater",2,9,1,TRUE,"by-block",18,198
"2961",12.3576101956647,0.108011247266441,0,6,204,"equal-or-greater",2,9,1,TRUE,"by-block",18,198
"2962",14.4226301403311,0.104872853091173,0,7,204,"equal-or-greater",2,9,1,TRUE,"by-block",18,198
"2963",16.4876500849974,0.0997767669712352,0,8,204,"equal-or-greater",2,9,1,TRUE,"by-block",18,198
"2964",18.5526700296637,0.0954894436968521,0,9,204,"equal-or-greater",2,9,1,TRUE,"by-block",18,198
"2965",20.61768997433,0.088847972869021,0,10,204,"equal-or-greater",2,9,1,TRUE,"by-block",18,198
"2966",22.6827099189963,0.0854330044138708,0,11,204,"equal-or-greater",2,9,1,TRUE,"by-block",18,198
"2967",24.7477298636626,0.0840389108490874,0,12,204,"equal-or-greater",2,9,1,TRUE,"by-block",18,198
"2968",26.812749808329,0.0787337951698248,0,13,204,"equal-or-greater",2,9,1,TRUE,"by-block",18,198
"2969",28.8777697529953,0.0738435854835523,0,14,204,"equal-or-greater",2,9,1,TRUE,"by-block",18,198
"2970",30.9427896976616,0.0717320014572561,0,15,204,"equal-or-greater",2,9,1,TRUE,"by-block",18,198
"2971",2.03250997233316,0.127291671322873,0,1,205,"equal-or-greater",2,9,1,TRUE,"by-block",19,199
"2972",4.09753041699947,0.124973839020081,0,2,205,"equal-or-greater",2,9,1,TRUE,"by-block",19,199
"2973",6.16255036166579,0.122448595736282,0,3,205,"equal-or-greater",2,9,1,TRUE,"by-block",19,199
"2974",8.22757030633211,0.119216704383981,0,4,205,"equal-or-greater",2,9,1,TRUE,"by-block",19,199
"2975",10.2925902509984,0.116987125699461,0,5,205,"equal-or-greater",2,9,1,TRUE,"by-block",19,199
"2976",12.3576101956647,0.113443211379947,0,6,205,"equal-or-greater",2,9,1,TRUE,"by-block",19,199
"2977",14.4226301403311,0.110331765535782,0,7,205,"equal-or-greater",2,9,1,TRUE,"by-block",19,199
"2978",16.4876500849974,0.10683176073427,0,8,205,"equal-or-greater",2,9,1,TRUE,"by-block",19,199
"2979",18.5526700296637,0.104042002152192,0,9,205,"equal-or-greater",2,9,1,TRUE,"by-block",19,199
"2980",20.61768997433,0.098325261022837,0,10,205,"equal-or-greater",2,9,1,TRUE,"by-block",19,199
"2981",22.6827099189963,0.0941506949070688,0,11,205,"equal-or-greater",2,9,1,TRUE,"by-block",19,199
"2982",24.7477298636626,0.0906637640199412,0,12,205,"equal-or-greater",2,9,1,TRUE,"by-block",19,199
"2983",26.812749808329,0.0827520723435969,0,13,205,"equal-or-greater",2,9,1,TRUE,"by-block",19,199
"2984",28.8777697529953,0.0777184013116766,0,14,205,"equal-or-greater",2,9,1,TRUE,"by-block",19,199
"2985",30.9427896976616,0.0701400001116874,0,15,205,"equal-or-greater",2,9,1,TRUE,"by-block",19,199
"2986",2.03250997233316,0.128002502030768,0,1,206,"equal-or-greater",2,9,1,TRUE,"by-block",17,200
"2987",4.09753041699947,0.124284416531294,0,2,206,"equal-or-greater",2,9,1,TRUE,"by-block",17,200
"2988",6.16255036166579,0.121720577540203,0,3,206,"equal-or-greater",2,9,1,TRUE,"by-block",17,200
"2989",8.22757030633211,0.118031228734887,0,4,206,"equal-or-greater",2,9,1,TRUE,"by-block",17,200
"2990",10.2925902509984,0.111446511584799,0,5,206,"equal-or-greater",2,9,1,TRUE,"by-block",17,200
"2991",12.3576101956647,0.105714500025554,0,6,206,"equal-or-greater",2,9,1,TRUE,"by-block",17,200
"2992",14.4226301403311,0.102086062343934,0,7,206,"equal-or-greater",2,9,1,TRUE,"by-block",17,200
"2993",16.4876500849974,0.0964521255677917,0,8,206,"equal-or-greater",2,9,1,TRUE,"by-block",17,200
"2994",18.5526700296637,0.0929445307159715,0,9,206,"equal-or-greater",2,9,1,TRUE,"by-block",17,200
"2995",20.61768997433,0.0905466451721166,0,10,206,"equal-or-greater",2,9,1,TRUE,"by-block",17,200
"2996",22.6827099189963,0.0869138511157906,0,11,206,"equal-or-greater",2,9,1,TRUE,"by-block",17,200
"2997",24.7477298636626,0.0836883443748336,0,12,206,"equal-or-greater",2,9,1,TRUE,"by-block",17,200
"2998",26.812749808329,0.0794604487685413,0,13,206,"equal-or-greater",2,9,1,TRUE,"by-block",17,200
"2999",28.8777697529953,0.074892892199541,0,14,206,"equal-or-greater",2,9,1,TRUE,"by-block",17,200
"3000",30.9427896976616,0.0712511383763991,0,15,206,"equal-or-greater",2,9,1,TRUE,"by-block",17,200
"3001",2.03250997233316,0.115695055426125,0,1,207,"equal-or-greater",2,9,1,TRUE,"by-block",17,201
"3002",4.09753041699947,0.116978556717068,0,2,207,"equal-or-greater",2,9,1,TRUE,"by-block",17,201
"3003",6.16255036166579,0.112827794454808,0,3,207,"equal-or-greater",2,9,1,TRUE,"by-block",17,201
"3004",8.22757030633211,0.111497333182216,0,4,207,"equal-or-greater",2,9,1,TRUE,"by-block",17,201
"3005",10.2925902509984,0.102887871920115,0,5,207,"equal-or-greater",2,9,1,TRUE,"by-block",17,201
"3006",12.3576101956647,0.102703322166576,0,6,207,"equal-or-greater",2,9,1,TRUE,"by-block",17,201
"3007",14.4226301403311,0.0975424302651736,0,7,207,"equal-or-greater",2,9,1,TRUE,"by-block",17,201
"3008",16.4876500849974,0.0962537185346227,0,8,207,"equal-or-greater",2,9,1,TRUE,"by-block",17,201
