"","Moran.global","P.value","run","Comparison.type","Yard.Diff","Neighbor.Distance","Num.Nursery","Mimicry","Constraints","Step","Run"
"154",0.00501812539357622,0,154,"equal-or-greater",3,1,1,TRUE,"off",17,154
"155",0.00506356175348081,0,155,"equal-or-greater",3,1,1,TRUE,"off",15,155
"156",0.00515269686016114,0,156,"equal-or-greater",3,1,1,TRUE,"off",19,156
"157",0.00511932243585691,0,157,"equal-or-greater",3,1,1,TRUE,"off",18,157
"158",0.00458978223524734,0,158,"equal-or-greater",3,1,1,TRUE,"off",20,158
"159",0.00572891883824305,0,159,"equal-or-greater",3,1,1,TRUE,"off",18,159
"160",0.00399683952864198,0,160,"equal-or-greater",3,1,1,TRUE,"off",15,160
"161",0.00240426609463698,0,161,"equal-or-greater",3,3,1,TRUE,"off",11,161
"162",0.00213971033960702,0,162,"equal-or-greater",3,3,1,TRUE,"off",11,162
"163",0.00254551800304927,0,163,"equal-or-greater",3,3,1,TRUE,"off",10,163
"164",0.00286586354262872,0,164,"equal-or-greater",3,3,1,TRUE,"off",13,164
"165",0.00320147403453024,0,165,"equal-or-greater",3,3,1,TRUE,"off",12,165
"166",0.0021834313536404,0,166,"equal-or-greater",3,3,1,TRUE,"off",13,166
"167",0.00292554375871176,0,167,"equal-or-greater",3,3,1,TRUE,"off",10,167
"168",0.00207228878064268,0,168,"equal-or-greater",3,3,1,TRUE,"off",12,168
"169",0.00317766667023475,0,169,"equal-or-greater",3,3,1,TRUE,"off",12,169
"170",0.00272090093937703,0,170,"equal-or-greater",3,3,1,TRUE,"off",13,170
"171",0.00157053875447251,0,171,"equal-or-greater",3,6,1,TRUE,"off",10,171
"172",0.00140214354028947,4.44089209850063e-15,172,"equal-or-greater",3,6,1,TRUE,"off",10,172
"173",0.00129724096768912,2.98872038229092e-13,173,"equal-or-greater",3,6,1,TRUE,"off",12,173
"174",0.00229491886309834,0,174,"equal-or-greater",3,6,1,TRUE,"off",10,174
"175",0.00169551274653161,0,175,"equal-or-greater",3,6,1,TRUE,"off",12,175
"176",0.000884494554654568,2.79545059544972e-07,176,"equal-or-greater",3,6,1,TRUE,"off",12,176
"177",0.00110983456511863,2.69517519413398e-10,177,"equal-or-greater",3,6,1,TRUE,"off",11,177
"178",0.00224605280261371,0,178,"equal-or-greater",3,6,1,TRUE,"off",10,178
"179",0.00128463555652394,4.85611550971043e-13,179,"equal-or-greater",3,6,1,TRUE,"off",11,179
"180",0.00149197633805377,0,180,"equal-or-greater",3,6,1,TRUE,"off",11,180
"181",0.00110598547120096,3.07771141905278e-10,181,"equal-or-greater",3,9,1,TRUE,"off",15,181
"182",0.000720368048384255,1.87630458063914e-05,182,"equal-or-greater",3,9,1,TRUE,"off",15,182
"183",0.000629541186414312,0.000142489897897891,183,"equal-or-greater",3,9,1,TRUE,"off",12,183
"184",0.00132408246672711,1.03916875104915e-13,184,"equal-or-greater",3,9,1,TRUE,"off",18,184
"185",0.0015836324191216,0,185,"equal-or-greater",3,9,1,TRUE,"off",9,185
"186",0.000973914602852068,2.09196093781117e-08,186,"equal-or-greater",3,9,1,TRUE,"off",12,186
"187",0.00109844992510669,3.9633829551633e-10,187,"equal-or-greater",3,9,1,TRUE,"off",14,187
"188",0.000896460877036874,1.99814469414861e-07,188,"equal-or-greater",3,9,1,TRUE,"off",14,188
"189",0.000802659937073182,2.4904108255619e-06,189,"equal-or-greater",3,9,1,TRUE,"off",13,189
"190",0.000954920051506173,3.68173955767048e-08,190,"equal-or-greater",3,9,1,TRUE,"off",25,190
"191",0.000280411347658309,0.0478520473682933,191,"equal-or-greater",3,12,1,TRUE,"off",24,191
"192",0.00111624144480421,2.17835749438677e-10,192,"equal-or-greater",3,12,1,TRUE,"off",13,192
"193",0.00126249665632282,1.13109521748811e-12,193,"equal-or-greater",3,12,1,TRUE,"off",11,193
"194",0.000435974560576927,0.00523519524986615,194,"equal-or-greater",3,12,1,TRUE,"off",24,194
"195",0.000953296672426416,3.8696162496521e-08,195,"equal-or-greater",3,12,1,TRUE,"off",19,195
"196",0.00101589238659589,5.74934855279707e-09,196,"equal-or-greater",3,12,1,TRUE,"off",16,196
"197",0.00136428870725773,2.08721928629529e-14,197,"equal-or-greater",3,12,1,TRUE,"off",20,197
"198",0.00129148753331298,3.73701070088828e-13,198,"equal-or-greater",3,12,1,TRUE,"off",13,198
"199",0.000522454785694486,0.00117836012331662,199,"equal-or-greater",3,12,1,TRUE,"off",13,199
"200",0.000580584395557276,0.000387799675259926,200,"equal-or-greater",3,12,1,TRUE,"off",19,200
"201",0.00303667558472931,0,201,"equal-or-greater",4,1,1,TRUE,"off",16,201
"202",0.00338106754969454,0,202,"equal-or-greater",4,1,1,TRUE,"off",15,202
"203",0.00444690529992358,0,203,"equal-or-greater",4,1,1,TRUE,"off",18,203
"204",0.00302092868296502,0,204,"equal-or-greater",4,1,1,TRUE,"off",16,204
"205",0.0033806322297513,0,205,"equal-or-greater",4,1,1,TRUE,"off",16,205
"206",0.00328196768934673,0,206,"equal-or-greater",4,1,1,TRUE,"off",22,206
"207",0.00278331859381854,0,207,"equal-or-greater",4,1,1,TRUE,"off",14,207
"208",0.00284315110499991,0,208,"equal-or-greater",4,1,1,TRUE,"off",18,208
"209",0.00296493554164182,0,209,"equal-or-greater",4,1,1,TRUE,"off",18,209
"210",0.00352318066547669,0,210,"equal-or-greater",4,1,1,TRUE,"off",13,210
"211",0.00155665918000749,0,211,"equal-or-greater",4,3,1,TRUE,"off",7,211
"212",0.00076181130486532,6.94839274095749e-06,212,"equal-or-greater",4,3,1,TRUE,"off",8,212
