"","Moran.dist.class","Moran.local","p.value","Rownumber","run","Num.nursery","Mimicry","Constraints","step","Run"
"277",43.3329093656595,-0.00125728502056757,0.917935316769579,7,19,1,FALSE,"random",0,19
"278",43.3329093656595,0.000620299296726069,0.194298688535229,8,19,1,FALSE,"random",0,19
"279",43.3329093656595,-0.000366853704535541,0.626511662324683,9,19,1,FALSE,"random",0,19
"280",43.3329093656595,-0.000124308503524555,0.512575809849121,10,19,1,FALSE,"random",0,19
"281",43.3329093656595,0.000224307262485773,0.349430150534202,11,19,1,FALSE,"random",0,19
"282",43.3329093656595,-0.000504070601689172,0.686988977548793,12,19,1,FALSE,"random",0,19
"283",43.3329093656595,-0.000794488581657323,0.798376372667339,13,19,1,FALSE,"random",0,19
"284",43.3329093656595,0.000234268893586377,0.345014932083173,14,19,1,FALSE,"random",0,19
"285",43.3329093656595,0.000827271507544637,0.133394776786633,15,19,1,FALSE,"random",0,19
"286",45.3979293103258,-0.000529632309435183,0.701638300169853,1,20,1,FALSE,"random",0,20
"287",45.3979293103258,2.67419425517454e-05,0.439208100851158,2,20,1,FALSE,"random",0,20
"288",45.3979293103258,-0.00022733767467961,0.562971846391576,3,20,1,FALSE,"random",0,20
"289",45.3979293103258,-0.000545792151094107,0.708480386164952,4,20,1,FALSE,"random",0,20
"290",45.3979293103258,0.000230300466721259,0.343652151190384,5,20,1,FALSE,"random",0,20
"291",45.3979293103258,-0.00121409825415656,0.91437327299043,6,20,1,FALSE,"random",0,20
"292",45.3979293103258,-0.00101156512018932,0.868619368457438,7,20,1,FALSE,"random",0,20
"293",45.3979293103258,-0.000453903341591305,0.668703996578323,8,20,1,FALSE,"random",0,20
"294",45.3979293103258,0.000903459670294816,0.10979550501073,9,20,1,FALSE,"random",0,20
"295",45.3979293103258,4.98156423971664e-05,0.428089648184604,10,20,1,FALSE,"random",0,20
"296",45.3979293103258,0.000199484583610749,0.357668895128141,11,20,1,FALSE,"random",0,20
"297",45.3979293103258,-0.00157098694182294,0.964501538690856,12,20,1,FALSE,"random",0,20
"298",45.3979293103258,0.000870824906066581,0.117494221009196,13,20,1,FALSE,"random",0,20
"299",45.3979293103258,-0.00153458609725213,0.960871664771547,14,20,1,FALSE,"random",0,20
"300",45.3979293103258,-0.000171771308015857,0.53600781507312,15,20,1,FALSE,"random",0,20
"301",47.4629492549921,0.000346940498623912,0.293270119590392,1,21,1,FALSE,"by-block",0,21
"302",47.4629492549921,-0.000236629690291537,0.567254390475958,2,21,1,FALSE,"by-block",0,21
"303",47.4629492549921,-0.000990623692013516,0.862345121835912,3,21,1,FALSE,"by-block",0,21
"304",47.4629492549921,0.000259896131196678,0.330886114190046,4,21,1,FALSE,"by-block",0,21
"305",47.4629492549921,-8.53176349653618e-05,0.493797378804021,5,21,1,FALSE,"by-block",0,21
"306",47.4629492549921,0.000625059869915068,0.188408332713859,6,21,1,FALSE,"by-block",0,21
"307",47.4629492549921,0.00124236558968203,0.0506813200493007,7,21,1,FALSE,"by-block",0,21
"308",47.4629492549921,0.000131918884785164,0.389333382462828,8,21,1,FALSE,"by-block",0,21
"309",47.4629492549921,-0.000380904140024771,0.63522393500711,9,21,1,FALSE,"by-block",0,21
"310",47.4629492549921,-0.00108227431466991,0.885502432156885,10,21,1,FALSE,"by-block",0,21
"311",47.4629492549921,0.00585755182563949,1.68679955636319e-13,11,21,1,FALSE,"by-block",0,21
"312",47.4629492549921,0.00493974561108792,3.70705162229396e-10,12,21,1,FALSE,"by-block",0,21
"313",47.4629492549921,0.00857778949103604,1.43926353113139e-26,13,21,1,FALSE,"by-block",0,21
"314",47.4629492549921,0.00775500357827163,4.09307838788492e-22,14,21,1,FALSE,"by-block",0,21
"315",47.4629492549921,0.00715596507531701,3.8096926568137e-19,15,21,1,FALSE,"by-block",0,21
"316",49.5279691996584,-0.00176618043443897,0.978985329067187,1,22,1,FALSE,"by-block",0,22
"317",49.5279691996584,0.000232762523495626,0.343399538511878,2,22,1,FALSE,"by-block",0,22
"318",49.5279691996584,0.00412347689349069,1.33666403627801e-07,3,22,1,FALSE,"by-block",0,22
"319",49.5279691996584,0.00697454567998982,3.34415250476775e-18,4,22,1,FALSE,"by-block",0,22
"320",49.5279691996584,0.00723131622178515,2.07217618154274e-19,5,22,1,FALSE,"by-block",0,22
"321",49.5279691996584,0.00443943592318554,1.59902485589898e-08,6,22,1,FALSE,"by-block",0,22
"322",49.5279691996584,0.0047246667582514,2.07783089343104e-09,7,22,1,FALSE,"by-block",0,22
"323",49.5279691996584,0.00342783112057083,8.64411008430638e-06,8,22,1,FALSE,"by-block",0,22
"324",49.5279691996584,0.00492571904823183,4.59595037906235e-10,9,22,1,FALSE,"by-block",0,22
"325",49.5279691996584,0.00384640730306622,7.64223345275879e-07,10,22,1,FALSE,"by-block",0,22
"326",49.5279691996584,0.00440943795560737,1.96734448598647e-08,11,22,1,FALSE,"by-block",0,22
"327",49.5279691996584,0.0040293272670679,2.446928858857e-07,12,22,1,FALSE,"by-block",0,22
"328",51.5929891443247,-0.000860659150857192,0.82550384360621,13,22,1,FALSE,"by-block",0,22
"329",51.5929891443247,0.000989214154748793,0.0908996321702047,14,22,1,FALSE,"by-block",0,22
"330",51.5929891443247,-0.00146436431444177,0.953324453725962,15,22,1,FALSE,"by-block",0,22
"331",51.5929891443247,0.00396581982175298,3.0218931535201e-07,1,23,1,FALSE,"by-block",0,23
"332",51.5929891443247,0.00296995858658481,8.25763327081258e-05,2,23,1,FALSE,"by-block",0,23
"333",51.5929891443247,0.00312066126599056,3.87198512865885e-05,3,23,1,FALSE,"by-block",0,23
"334",51.5929891443247,0.00121002944478906,0.0541215242069516,4,23,1,FALSE,"by-block",0,23
"335",53.6580090889911,0.000798497995455748,0.135830014763613,5,23,1,FALSE,"by-block",0,23
"336",53.6580090889911,0.000291749574542706,0.316350550905155,6,23,1,FALSE,"by-block",0,23
"337",53.6580090889911,-0.000632462350812827,0.743854993080401,7,23,1,FALSE,"by-block",0,23
"338",53.6580090889911,-0.000147726885692445,0.524290984833812,8,23,1,FALSE,"by-block",0,23
"339",53.6580090889911,-0.00152808201773438,0.960232285068865,9,23,1,FALSE,"by-block",0,23
"340",53.6580090889911,-0.000820354318790412,0.812093967941509,10,23,1,FALSE,"by-block",0,23
"341",53.6580090889911,-0.000387138793615865,0.638511292590489,11,23,1,FALSE,"by-block",0,23
"342",53.6580090889911,-0.00122668777877701,0.916812146949115,12,23,1,FALSE,"by-block",0,23
"343",53.6580090889911,0.000306325675593235,0.310023675968618,13,23,1,FALSE,"by-block",0,23
"344",53.6580090889911,-0.000228902771488799,0.563741314784549,14,23,1,FALSE,"by-block",0,23
"345",53.6580090889911,-0.000343201158631941,0.618128102529268,15,23,1,FALSE,"by-block",0,23
"346",55.7230290336574,-0.00125628153088193,0.920678601689861,1,24,1,FALSE,"by-block",0,24
"347",55.7230290336574,0.00212323776040247,0.00343134420443185,2,24,1,FALSE,"by-block",0,24
"348",55.7230290336574,0.000294275274391285,0.316506462305545,3,24,1,FALSE,"by-block",0,24
"349",55.7230290336574,-0.000200386536002198,0.549568674063629,4,24,1,FALSE,"by-block",0,24
"350",55.7230290336574,-0.000142552166125533,0.521601584174611,5,24,1,FALSE,"by-block",0,24
"351",55.7230290336574,-0.000547276709504189,0.707734741058041,6,24,1,FALSE,"by-block",0,24
"352",55.7230290336574,-0.000208305993976685,0.553373542150542,7,24,1,FALSE,"by-block",0,24
"353",55.7230290336574,-0.00053753543001553,0.703618822427377,8,24,1,FALSE,"by-block",0,24
"354",55.7230290336574,8.76357784546433e-05,0.410619300817151,9,24,1,FALSE,"by-block",0,24
"355",55.7230290336574,0.000692324781191456,0.168069946580489,10,24,1,FALSE,"by-block",0,24
"356",55.7230290336574,0.00100295666751294,0.0901480700216185,11,24,1,FALSE,"by-block",0,24
"357",55.7230290336574,-0.000254743591363211,0.575617920759684,12,24,1,FALSE,"by-block",0,24
"358",55.7230290336574,-0.00141856651171804,0.94597313573375,13,24,1,FALSE,"by-block",0,24
"359",55.7230290336574,0.000167564374678401,0.373265700220105,14,24,1,FALSE,"by-block",0,24
"360",55.7230290336574,0.000522759152058497,0.224984382705368,15,24,1,FALSE,"by-block",0,24
"361",57.7880489783237,-0.00117161195078421,0.900674451795097,1,25,1,FALSE,"by-block",0,25
"362",57.7880489783237,0.000667923897708022,0.179543452738483,2,25,1,FALSE,"by-block",0,25
"363",57.7880489783237,-7.32971021444005e-06,0.456756258664794,3,25,1,FALSE,"by-block",0,25
"364",57.7880489783237,-0.000107716350572054,0.50462223003498,4,25,1,FALSE,"by-block",0,25
"365",57.7880489783237,-0.000855469810862733,0.817768944171899,5,25,1,FALSE,"by-block",0,25
"366",57.7880489783237,-0.000105410675296083,0.503520970361233,6,25,1,FALSE,"by-block",0,25
"367",57.7880489783237,-0.000302470643854078,0.596682637407584,7,25,1,FALSE,"by-block",0,25
"368",57.7880489783237,-0.00145455857613062,0.947836130727147,8,25,1,FALSE,"by-block",0,25
"369",57.7880489783237,-0.00251949071771994,0.998128812477007,9,25,1,FALSE,"by-block",0,25
"370",57.7880489783237,-0.000237690362057127,0.566392921771012,10,25,1,FALSE,"by-block",0,25
"371",57.7880489783237,-0.00248307784421279,0.997851275917417,11,25,1,FALSE,"by-block",0,25
"372",57.7880489783237,-0.00168612996657577,0.971374204456498,12,25,1,FALSE,"by-block",0,25
"373",57.7880489783237,-0.00375169187190714,0.999993909763894,13,25,1,FALSE,"by-block",0,25
"374",57.7880489783237,-0.00322152259547688,0.9999078515463,14,25,1,FALSE,"by-block",0,25
"375",57.7880489783237,-0.00341688221432722,0.999964588796424,15,25,1,FALSE,"by-block",0,25
"376",59.85306892299,-0.00539899130826351,0.999999999939566,1,26,1,FALSE,"by-block",0,26
"377",59.85306892299,-0.00207315361772189,0.991776935938899,2,26,1,FALSE,"by-block",0,26
"378",59.85306892299,-0.00475794907252325,0.999999992412845,3,26,1,FALSE,"by-block",0,26
"379",59.85306892299,-0.00218911388236535,0.994453355327129,4,26,1,FALSE,"by-block",0,26
"380",59.85306892299,-0.00439142180409344,0.999999907828017,5,26,1,FALSE,"by-block",0,26
"381",59.85306892299,-0.00567016293277042,0.999999999993454,6,26,1,FALSE,"by-block",0,26
"382",59.85306892299,-0.00417312607777185,0.999999627732499,7,26,1,FALSE,"by-block",0,26
"383",59.85306892299,-0.00134704188615388,0.935360688886773,8,26,1,FALSE,"by-block",0,26
"384",59.85306892299,-0.00501278736045389,0.999999998807584,9,26,1,FALSE,"by-block",0,26
"385",59.85306892299,-0.00434541701395164,0.99999987567036,10,26,1,FALSE,"by-block",0,26
"386",59.85306892299,0.00195946528840268,0.00621977098766192,11,26,1,FALSE,"by-block",0,26
"387",59.85306892299,-0.000341495640389236,0.616290993317059,12,26,1,FALSE,"by-block",0,26
"388",59.85306892299,0.000110669846661517,0.399926974468797,13,26,1,FALSE,"by-block",0,26
"389",59.85306892299,0.000594628374585921,0.200050817075515,14,26,1,FALSE,"by-block",0,26
"390",59.85306892299,0.00120695367665058,0.0564592626843519,15,26,1,FALSE,"by-block",0,26
"391",61.9180888676563,-0.0075941277442803,1,1,27,1,FALSE,"by-block",0,27
"392",61.9180888676563,-0.0061297611853353,0.999999999998987,2,27,1,FALSE,"by-block",0,27
"393",61.9180888676563,-0.000310480136425666,0.597832598207961,3,27,1,FALSE,"by-block",0,27
"394",61.9180888676563,-0.000315311935584881,0.60001332780264,4,27,1,FALSE,"by-block",0,27
"395",61.9180888676563,-0.000804086444107323,0.794850034620217,5,27,1,FALSE,"by-block",0,27
"396",61.9180888676563,1.41102500668151e-05,0.447972930607272,6,27,1,FALSE,"by-block",0,27
"397",61.9180888676563,0.000573899486153981,0.216650873365699,7,27,1,FALSE,"by-block",0,27
"398",61.9180888676563,-2.24388882524017e-05,0.464872498821569,8,27,1,FALSE,"by-block",0,27
"399",61.9180888676563,0.000924384778360779,0.116579297560466,9,27,1,FALSE,"by-block",0,27
"400",61.9180888676563,0.000464444784347524,0.255938528913077,10,27,1,FALSE,"by-block",0,27
"401",61.9180888676563,0.000992170071383183,0.101812759792643,11,27,1,FALSE,"by-block",0,27
"402",61.9180888676563,0.0012626907664713,0.0562504529348847,12,27,1,FALSE,"by-block",0,27
"403",61.9180888676563,0.00016224478987637,0.380759298705025,13,27,1,FALSE,"by-block",0,27
"404",61.9180888676563,8.54529518123402e-05,0.415292234501425,14,27,1,FALSE,"by-block",0,27
"405",61.9180888676563,-0.000276880119504094,0.582590391687831,15,27,1,FALSE,"by-block",0,27
"406",63.9831088123226,0.000593654487241108,0.203678575145184,1,28,1,FALSE,"by-block",0,28
"407",63.9831088123226,-8.06567881913222e-05,0.491693952705414,2,28,1,FALSE,"by-block",0,28
"408",63.9831088123226,0.000412335923014024,0.270483754255248,3,28,1,FALSE,"by-block",0,28
"409",63.9831088123226,-0.00197299184048425,0.987658888966469,4,28,1,FALSE,"by-block",0,28
"410",63.9831088123226,0.00137055985595798,0.0392899912348337,5,28,1,FALSE,"by-block",0,28
"411",63.9831088123226,0.000958080539647904,0.102942136343737,6,28,1,FALSE,"by-block",0,28
"412",63.9831088123226,0.00122757882298987,0.0561742352873558,7,28,1,FALSE,"by-block",0,28
"413",63.9831088123226,0.000635774081476989,0.189726450646021,8,28,1,FALSE,"by-block",0,28
"414",63.9831088123226,-0.00075555231844466,0.784510880544405,9,28,1,FALSE,"by-block",0,28
"415",63.9831088123226,-0.000122150642591776,0.511519465898871,10,28,1,FALSE,"by-block",0,28
"416",63.9831088123226,0.000492272859702096,0.239767982023049,11,28,1,FALSE,"by-block",0,28
"417",63.9831088123226,-0.000272388402899214,0.582707172108571,12,28,1,FALSE,"by-block",0,28
